@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {neutral,comfortable,slightly_comfortable,slightly_uncomfortable}

@DATA
24.21888889,56.551,73.0,8.5,31.901999999999997,0.038252,0.54,1.0,slightly_comfortable
24.26722222,56.651,81.0,51.0,32.941,0.049541,0.54,1.0,slightly_comfortable
24.29111111,56.716,99.0,85.0,31.929000000000002,0.028560500000000003,0.54,1.0,slightly_comfortable
24.05,55.659,83.0,50.0,31.588,0.0515415,0.54,1.0,slightly_comfortable
23.59277778,56.799,82.0,33.0,33.61,0.08644099999999999,0.54,1.0,slightly_comfortable
24.00222222,58.333999999999996,82.0,28.63513514,33.044000000000004,0.0764725,0.54,1.0,slightly_comfortable
24.195,58.974,76.5,24.0,33.122,0.084268,0.54,1.0,slightly_comfortable
24.195,59.248000000000005,73.0,20.0,32.681999999999995,0.084062,0.54,1.0,neutral
24.17111111,59.36600000000001,0.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.12222222,59.45,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.12222222,59.511,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.12222222,59.45,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.14611111,59.423,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.14611111,59.332,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.17111111,59.275,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.17111111,59.183,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.195,59.096000000000004,0.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.17111111,59.031000000000006,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.195,59.035,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.26722222,58.985,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.38777778,58.942,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
24.605,58.792,70.0,28.63513514,31.766986300000003,0.038831957,0.54,1.0,neutral
