@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {1.0,2.0,3.0,4.0,5.0,6.0,7.0}

@DATA
25.31888889,52.59,72.0,10.2,31.535999999999998,0.0053535,0.31,1.0,2.0
25.805,51.81,104.0,10.2,32.63,0.018429,0.31,1.0,3.0
25.61,51.91,87.28813559,10.2,32.033,0.0111355,0.31,1.0,3.0
25.02777778,53.43,88.0,10.2,33.096,0.0039195,0.31,1.8,3.0
25.41611111,51.71,114.0,10.2,32.163000000000004,0.0027914999999999997,0.31,1.1,2.0
25.02777778,44.7,74.0,17.0,33.482,1.0541254999999998,0.36,1.0,3.0
25.41611111,52.65,74.0,10.2,31.17,0.0079825,0.31,0.8,2.0
25.02777778,45.11,86.0,8.0,32.578,0.003982,0.36,1.1,4.0
26.29222222,52.78,91.0,10.2,31.405,0.040725,0.31,1.0,3.0
25.125,45.09,95.0,33.0,32.111,0.002719,0.36,1.0,4.0
25.02777778,52.93,73.0,10.2,32.04757377,0.096606894,0.31,1.0,2.0
25.41611111,52.17,110.0,10.2,32.525999999999996,0.02805,0.31,1.0,3.0
25.70777778,52.31,87.28813559,10.2,32.007,0.007334,0.31,1.0,3.0
25.70777778,51.76,83.0,10.2,31.875999999999998,0.0156405,0.31,1.0,3.0
25.61,52.47,73.0,10.2,31.353,0.015152,0.31,1.0,3.0
25.61,51.57,79.0,10.2,32.733000000000004,0.014823,0.31,1.0,3.0
25.22222222,52.14,91.0,10.2,31.588,0.0230445,0.31,1.0,3.0
25.41611111,51.92,83.0,10.2,31.980999999999998,0.020062,0.31,1.8,3.0
26.39,52.26,85.0,10.2,33.224000000000004,0.0350745,0.31,1.0,3.0
25.61,53.23,101.0,10.2,31.065,0.0019125,0.31,1.0,2.0
24.15777778,49.33,87.28813559,10.2,32.04757377,0.096606894,0.36,1.1,3.0
24.835,53.03,87.28813559,10.2,32.04757377,0.096606894,0.31,1.0,3.0
24.835,51.61,100.5,10.2,32.04757377,0.0017649999999999999,0.31,1.0,3.0
24.73777778,46.75,87.28813559,4.0,30.933000000000003,0.0160905,0.36,1.0,3.0
26.39,52.44,82.0,10.2,31.745,0.0085885,0.31,1.0,3.0
24.64111111,48.16,87.28813559,4.0,31.326999999999998,0.004321500000000001,0.36,1.0,2.0
24.73777778,45.42,69.0,0.0,32.04757377,0.020134,0.36,1.0,3.0
25.70777778,53.26,83.0,10.2,32.604,0.01696,0.31,1.0,2.0
24.545,48.37,67.0,0.0,30.378,0.0056565,0.36,0.8,2.0
25.125,44.9,87.0,7.0,32.396,0.018228,0.36,1.0,4.0
25.02777778,45.4,75.0,1.0,32.811,0.010984,0.36,1.0,4.0
25.02777778,45.18,80.0,4.0,33.302,0.012348999999999999,0.36,1.0,3.0
24.64111111,43.06,109.5,72.0,31.615,0.0026055,0.36,1.0,3.0
25.41611111,53.15,79.0,10.2,31.615,0.003735,0.31,1.0,2.0
24.15777778,47.01,87.28813559,10.2,31.3,0.0256265,0.36,1.0,3.0
25.41611111,53.01,97.0,10.2,32.04757377,0.0012515,0.31,1.0,2.0
25.31888889,52.37,68.5,10.2,31.693,0.003445,0.31,0.8,3.0
25.31888889,52.77,84.0,10.2,32.033,0.3404795,0.31,1.1,3.0
25.02777778,51.85,149.0,10.2,31.51,0.014828999999999998,0.31,1.0,3.0
25.02777778,53.25,87.28813559,10.2,32.04757377,0.096606894,0.31,1.0,3.0
25.90222222,53.3,87.28813559,10.2,32.422,0.053771000000000006,0.31,1.0,3.0
25.70777778,51.93,75.0,10.2,32.811,0.0204945,0.31,1.0,3.0
25.61,52.47,81.0,10.2,32.941,0.010900499999999999,0.31,1.0,3.0
24.73777778,45.8,70.5,0.0,30.642,0.019274,0.36,1.0,3.0
25.02777778,50.72,106.0,10.2,31.353,0.084652,0.31,1.1,2.0
24.255,47.08,87.28813559,10.2,32.04757377,0.007022,0.36,2.1,3.0
24.93111111,50.24,104.0,10.2,32.04757377,0.096606894,0.31,1.0,2.0
25.22222222,51.93,89.0,10.2,31.955,0.001021,0.31,1.1,2.0
24.73777778,45.13,94.0,28.0,30.801,0.0034244999999999996,0.36,1.0,3.0
26.39,52.35,87.28813559,10.2,32.266999999999996,0.0265605,0.31,1.0,3.0
24.835,46.03,87.0,3.0,32.04757377,0.0219525,0.36,1.0,3.0
24.835,50.77,70.0,10.2,32.04757377,0.096606894,0.31,1.8,2.0
24.835,52.68,75.0,10.2,32.785,0.010731000000000001,0.31,1.0,3.0
26.29222222,52.65,149.0,10.2,31.405,0.042848000000000004,0.31,1.0,3.0
26.195,52.9,86.0,10.2,32.007,0.041128,0.31,1.0,3.0
24.64111111,48.66,67.5,0.0,32.007,0.010062999999999999,0.36,1.0,2.0
