@RELATION signals

@ATTRIBUTE env_temp NUMERIC
@ATTRIBUTE rh NUMERIC
@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level NUMERIC
@ATTRIBUTE skin_temp NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE Clo NUMERIC
@ATTRIBUTE Act NUMERIC
@ATTRIBUTE TC {very_uncomfortable,slightly_uncomfortable,uncomfortable,neutral,slightly_comfortable,comfortable,very_comfortable}

@DATA
22.8,58.823,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.94388889,58.476000000000006,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.06388889,58.376000000000005,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.18388889,57.415,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.30388889,57.034,77.0,11.0,30.986,0.008474500000000001,0.54,1.0,neutral
23.44777778,56.623999999999995,71.0,13.0,31.379,0.0098935,0.54,1.0,neutral
23.56888889,56.426,94.0,50.0,31.17,0.0111235,0.54,1.0,slightly_uncomfortable
23.59277778,55.126999999999995,71.0,19.0,31.484,0.021494,0.54,1.0,slightly_uncomfortable
23.59277778,55.748000000000005,66.0,6.0,33.353,0.033414,0.54,1.0,slightly_uncomfortable
23.59277778,55.872,66.0,2.0,34.022,0.014493,0.54,1.0,slightly_uncomfortable
23.59277778,55.313,67.0,15.0,33.919000000000004,0.044317,0.54,1.0,slightly_uncomfortable
23.61722222,55.998999999999995,68.0,16.0,33.713,0.018646,0.54,1.0,slightly_uncomfortable
23.665,56.068000000000005,61.0,8.0,34.763000000000005,0.0614735,0.54,1.0,slightly_uncomfortable
23.665,55.788999999999994,61.0,17.0,34.865,0.2748305,0.54,1.0,slightly_uncomfortable
23.68888889,55.358000000000004,65.0,24.0,32.552,0.059314,0.54,1.0,slightly_uncomfortable
23.71277778,54.895,63.5,3.0,34.584,0.053329999999999995,0.54,1.0,uncomfortable
23.76111111,53.869,83.0,48.0,31.641,0.019722,0.54,1.0,uncomfortable
23.785,53.967,73.5,9.0,31.353,0.005151,0.54,1.0,uncomfortable
23.76111111,53.901,67.0,6.0,31.561999999999998,0.0227065,0.54,1.0,uncomfortable
23.68888889,53.64,68.0,11.0,31.798000000000002,0.0218395,0.54,1.0,uncomfortable
23.665,53.007,105.0,28.94285714,31.535999999999998,0.012531,0.54,1.0,uncomfortable
23.905,55.29600000000001,94.0,69.0,31.99586667,0.004311,0.54,1.0,uncomfortable
23.85722222,54.038999999999994,86.0,47.0,31.17,0.007222,0.54,1.0,uncomfortable
23.785,53.401,82.0,31.0,31.666999999999998,0.0095695,0.54,1.8,slightly_uncomfortable
23.76111111,52.831,89.0,62.0,31.745,0.0089645,0.54,1.1,slightly_uncomfortable
23.80888889,52.11,89.0,45.0,30.351999999999997,0.0083845,0.54,1.1,slightly_uncomfortable
23.01611111,47.716,76.0,10.0,31.99586667,0.008612,0.54,1.1,slightly_uncomfortable
23.08777778,48.82,73.5,14.0,31.99586667,0.006145,0.54,1.0,slightly_uncomfortable
23.13611111,49.407,72.0,16.0,30.537,0.009059999999999999,0.54,1.0,slightly_uncomfortable
23.13611111,49.824,75.0,8.0,31.405,0.0078695,0.54,1.0,slightly_uncomfortable
23.13611111,50.144,80.0,43.0,30.456999999999997,0.0048744999999999995,0.54,1.0,slightly_uncomfortable
23.08777778,50.106,75.0,24.0,32.681999999999995,0.0239535,0.54,1.1,slightly_uncomfortable
23.01611111,50.0,72.0,24.0,32.836999999999996,0.015510499999999998,0.54,1.1,slightly_uncomfortable
22.94388889,49.833999999999996,69.0,18.0,32.552,-0.0024115,0.54,1.1,slightly_uncomfortable
22.96777778,49.833999999999996,90.0,68.0,30.748,0.0100395,0.54,1.0,slightly_uncomfortable
22.94388889,50.979,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.82388889,51.63,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.72888889,52.088,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.585,52.261,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.44111111,52.777,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.36888889,53.332,0.0,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.27388889,53.787,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.13,54.141999999999996,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.98722222,54.187,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.89111111,54.233000000000004,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.74777778,54.211999999999996,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.62777778,53.88399999999999,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.53277778,53.902,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.7,54.019,0.0,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
21.98722222,53.403999999999996,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
22.20222222,53.308,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.41722222,53.15,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.56111111,52.887,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.1,neutral
22.68111111,53.06100000000001,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.1,neutral
22.77611111,53.262,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.1,neutral
22.84777778,52.328,103.0,28.94285714,31.99586667,0.0037604999999999995,0.54,1.1,neutral
22.87222222,51.446000000000005,84.0,28.94285714,31.99586667,16.019528,0.54,1.1,neutral
22.92,51.135,101.0,28.94285714,31.99586667,0.492782,0.54,1.1,neutral
22.92,50.754,95.0,72.0,32.085,0.705737,0.54,1.1,neutral
23.01611111,50.446999999999996,80.5,23.0,32.37,0.125372,0.54,1.1,neutral
23.11222222,50.045,93.0,28.94285714,30.695,0.055151,0.54,1.1,neutral
23.25611111,51.751000000000005,87.0,28.94285714,31.561999999999998,0.0267875,0.54,1.1,neutral
23.49722222,51.847,89.0,57.0,33.096,0.010036,0.54,1.1,slightly_uncomfortable
23.47222222,51.558,89.0,52.0,33.662,0.019755,0.54,1.1,slightly_uncomfortable
23.44777778,51.713,75.12345679,28.94285714,33.765,0.0452945,0.54,1.1,slightly_uncomfortable
23.52111111,52.385,93.5,61.0,32.759,0.0032530000000000002,0.54,1.1,slightly_uncomfortable
23.64111111,51.675,99.0,81.0,31.116999999999997,0.0113715,0.54,1.8,slightly_uncomfortable
23.71277778,51.685,82.0,36.0,30.537,-0.0020035,0.54,1.8,slightly_uncomfortable
23.85722222,51.99,82.0,45.0,31.143,0.0166495,0.54,1.1,slightly_uncomfortable
24.05,51.956,79.0,24.0,31.719,0.025929,0.54,1.1,neutral
24.24277778,51.788000000000004,75.12345679,18.0,31.484,0.0141345,0.54,1.1,slightly_uncomfortable
24.43611111,51.941,83.0,42.0,31.875999999999998,0.019842,0.54,1.0,slightly_uncomfortable
24.43611111,51.272,76.0,16.0,31.405,0.016127000000000002,0.54,1.0,slightly_uncomfortable
24.315,51.415,76.5,24.0,30.96,0.008565999999999999,0.54,1.0,slightly_uncomfortable
24.21888889,51.498000000000005,78.0,21.0,31.955,0.014823500000000002,0.54,1.0,slightly_uncomfortable
24.14611111,51.489,71.0,18.0,32.033,0.0077185000000000005,0.54,1.0,slightly_uncomfortable
24.09777778,51.673,73.0,16.0,31.666999999999998,0.012245,0.54,1.0,slightly_uncomfortable
24.02611111,51.917,73.0,11.0,31.51,-0.0013265,0.54,1.0,slightly_uncomfortable
23.97777778,52.101000000000006,75.12345679,3.0,32.344,0.0038585,0.54,1.0,slightly_uncomfortable
23.93,52.285,92.5,27.0,32.63,0.0060305,0.54,1.0,neutral
23.905,52.661,74.0,28.94285714,32.733000000000004,0.015359000000000001,0.54,1.0,neutral
23.905,53.638000000000005,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
24.00222222,59.977,0.0,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.97777778,62.138999999999996,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.83277778,62.206,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.665,61.701,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.545,61.202,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.44777778,60.706,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.35222222,60.178999999999995,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.25611111,59.196000000000005,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
23.08777778,58.44,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.94388889,57.808,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.82388889,57.361999999999995,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.72888889,57.041000000000004,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.585,56.59,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.48888889,56.33,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.65722222,56.04600000000001,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,neutral
22.94388889,55.589,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.16,55.221000000000004,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.37611111,54.473,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.56888889,54.406000000000006,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.68888889,54.32899999999999,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.73722222,54.273,75.12345679,28.94285714,31.99586667,0.242656348,0.54,1.0,slightly_uncomfortable
23.73722222,53.236999999999995,90.0,72.0,30.325,0.045313,0.54,1.0,slightly_uncomfortable
23.71277778,52.066,75.12345679,55.0,31.719,0.4838415,0.54,1.0,neutral
23.71277778,52.73,80.0,14.0,31.116999999999997,0.023155000000000002,0.54,1.0,neutral
23.785,52.833999999999996,81.0,28.94285714,30.325,0.5508545,0.54,1.0,neutral
23.93,54.206,95.0,76.0,32.085,0.0477315,0.54,1.0,neutral
24.09777778,53.948,76.0,22.0,32.733000000000004,0.020121,0.54,1.0,neutral
24.24277778,53.653,84.0,49.0,30.642,0.0043885,0.54,1.0,neutral
24.29111111,53.849,79.0,23.0,32.941,0.012421,0.54,1.0,neutral
24.36277778,54.298,82.0,39.0,32.422,0.0095925,0.54,1.0,neutral
24.58111111,54.924,77.0,18.0,32.785,0.0291315,0.54,1.0,neutral
24.79777778,54.923,73.0,22.0,33.122,0.0177695,0.54,1.0,neutral
24.84722222,55.055,73.0,28.94285714,32.915,0.012762,0.54,1.0,neutral
24.87111111,54.871,75.5,14.0,32.785,0.026766500000000002,0.54,1.0,neutral
24.77388889,55.232,75.12345679,22.0,32.525999999999996,0.036551,0.54,1.0,neutral
24.21888889,51.816,69.0,9.0,31.772,0.036918,0.54,1.0,neutral
24.36277778,52.913000000000004,103.0,28.94285714,31.484,0.0109795,0.54,1.1,neutral
24.12222222,52.248000000000005,88.0,34.0,31.798000000000002,0.0035465,0.54,1.1,neutral
24.29111111,53.03,83.0,43.0,31.955,0.0030285,0.54,1.1,neutral
24.38777778,53.295,80.0,31.0,32.033,0.002404,0.54,1.1,neutral
24.43611111,53.806000000000004,81.0,27.0,32.215,0.0046405000000000005,0.54,6.0,neutral
24.46,54.092,82.0,18.0,30.59,0.0032025,0.54,1.1,neutral
24.46,54.406000000000006,73.0,24.0,30.669,0.0056695,0.54,1.1,neutral
24.43611111,54.716,78.0,28.94285714,30.008000000000003,-0.0036850000000000003,0.54,1.1,neutral
24.43611111,54.59,75.12345679,20.0,31.99586667,0.013311000000000002,0.54,1.1,neutral
